Attribute Name,Attribute Alias Name,Data Type,Unique Values,Statistics,Unique Counts,Null Percent,Associated Element,Dataset Alias,Info URL,Mode
BRID,BRID,esriFieldTypeString,1; 2; 3; 4; 5; 6; 7; 9; 0; 75000114; 03000038; 88000423; 37040000; 75017500; 88010000; 90000548; 10000214; 10000616; 90550031,,38883,68.6,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Name,Name,esriFieldTypeString,Kentucky's TransAmerica Bike Trail; Ramblin' River Tour; Underground Railroad; Cave Country Bike Tour; Daniel Boone Bike Tour; Grand Ave; Hellman Ave; Sierra Ave; Cactus Ave; Calimesa Blvd; Pine St; Riverside Ave; Phillips Blvd; Philadelphia St; East End Ave; Cedar Ave; Bickmore Ave; Walnut Ave; Carbon Canyon Rd; Legacy Park St,,16243,55.9,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
County_Code,County_Code,esriFieldTypeString,108; 85; 39; 34; 76; 78; 64; 69; 73; 95; 15; 45; 51; 70; 05; 99; 3; 89; 68; 26,,116,94.7,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
County_Name,County_Name,esriFieldTypeString,"Henry; Calhoun; City of Fredericksburg; GALLATIN, SALINE; TRPA; Nelson County; CHAMPAIGN; Los Angeles County; Heavenly Village; Blair; Charlottesville City; Webster; Roanoke City; MACOUPIN, MONTGOMERY; Kenton; Putnam; Fairfax County; Van Buren; Davis; Roanoke County",,515,56.1,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
City_Name,City_Name,esriFieldTypeString,"Los Alamitos; Laguna Niguel; Yucca Valley; Strawberry Point; Parkersburg; 13400; LITTLE ROCK TWP; Garden Grove; Fontana; 12050; MIDDLETOWN; DUNDEE; AROMA TWP; BLOOM, RICH; ROCKTON, ROSCOE; PECATONICA, SEWARD, WINNEBAGO; MENOMINEE, RAWLINS, VINEGAR HILL, WEST GALENA; Calexico; Industry; La Verne",,1376,68.6,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Facility_Type,Facility_Type,esriFieldTypeString,Kinney-Mohr Trail; Cherokee Park Trail; Clark Memorial Park; Somersby Park Trail; Lake Drive Trail; E Court Bike Lane; 32nd Street Sidewalk; Churdan City Trail; South 16th Street Tr; Military Road Route; 24th ST Bike Lane; Sunset Park Trail; Oelwein city park; Strawberry Point mul; US 30; Rand Park Trail; Iowa Highway 28 Trai; BIKE LANE (MAKAI SID; nature; Rio Valley Park Trai,,1176,59.6,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Material,Material,esriFieldTypeString,2; 3; 4; Z; 5; 1,,6,0.0,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
USBRID,USBRID,esriFieldTypeString,176; 110; 2; 45A; 85; 621; 76; 387; 95; 610; 221; 281; 15; 45; 51; 70; 50A; 877; 310; 187,,69,97.7,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Street_Name,Street_Name,esriFieldTypeString,US-41; WALLER OMER RD; ARLINGTON AVE; Noble Street; JEROME ST; TICONDEROGA DR; Galitz St.; Howard St.; EASTERN BL; CAMPGROUND RD; PENINSULA DR; 37TH; HILLTOP DR; Fox Creek Drive; W 4TH ST; MARY INGLES HWY; HIGHWATER RD; Junction & Breakwater UMC Connector; Lewes Crossing Pathways; 56TH ST,,3915,88.8,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Width,Width,esriFieldTypeString,2; 4.5; 7-8; 7-8'; 15; 15'; 4-5; 99; 3; 8-9; 6-8'; Varies; 26'; 6; 6'; 5-6'; 23'; 11; 4-6',,73,89.3,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Buffer_Width,Buffer_Width,esriFieldTypeSingle,0; 6; 12; 11; 22; 40; 3; 25; 100; 5; 10; 8; 16; 4; 7; -99; 1; 2,"MIN: -99.0, MAX: 100.0, AVG: 0.714",18,99.7,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Separation_Type,Separation_Type,esriFieldTypeString,2; Cycletrack; Stipped; Stiped; CURB; Flush; 3; 6; flexible; 4; Flexable Delinator; Striped; Painted Striped; flushed; 10; Flexible Delineato; Raised; 7; Buffered,,28,96.5,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Shoulder_Type,Shoulder_Type,esriFieldTypeString,CRSG; 2; PAV; 3; NONE; 6; GR; 4; R3; 1C; 06; CU; ST; 6S; OPBK; OPKNONBK; UN; 7; 07,,28,99.4,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Owner,Owner,esriFieldTypeString,"City of Fredericksburg; Lake Co. DOT; TRPA; City of Ankeny; Lithopolis; Heavenly Village; WA State Parks; Glen Carbon Pub. Works Dept.; Cheyenne; Village of Hanover Park; St. Clair Co. Highway Dep; Lynchburg; , Cook County Forest Preserve; Charter Township of Orion; Brown Twp; Kane County Forest Preserve; McLean County; Galena; TCPUD; TTD",,676,85.7,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Install_Year,Install_Year,esriFieldTypeString,2/13/2013; i dont know; 2/9/2014; 2/21/2015; 20180308; 20140618102456; 1/17/2014; 2018; 20130716141123; 2026; 20130514; 3/1/2015; 11/13/2011; 20170531; 20180720; 1963; 20180909; 20140618094603; 20150813110205; 2/5/2009,,498,78.1,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Length,Length,esriFieldTypeSingle,0.74; 3.242; 0.807; 0.607; 1.259; 0.712; 0.67; 5.739; 1.676; 1.888; 3.406; 3.318; 5.345; 2.552; 3.859; 4.34; 0.772; 4.692; 5.798; 0.9,"MIN: 0.0, MAX: 11058.46, AVG: 24.943",60440,31.0,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Length_Geom,Length_Geom,esriFieldTypeSingle,0.737; 3.212; 0.801; 0.602; 1.280; 0.713; 0.686; 5.720; 1.692; 1.775; 3.393; 3.327; 5.276; 2.536; 3.830; 4.318; 0.781; 4.657; 5.761; 0.899,"MIN: 0.0, MAX: 2046.643, AVG: 0.835",164708,0.0,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Route_ID,Route_ID,esriFieldTypeString,040-KY-1355  -000; R-VA   SR00123SB; R-VA002SC00789EB; R-VA016SC00603NB; B0215; L160380 NB; R-VA150UR00003EB; R-VA029SC00669EB; S-VA043NP COX RD; S-VA127PR E MARSHALL ST; R-VA104UR03402WB; S-VA002PR ROTUNDA DR; S-VA114NP CHARLTON DR; L037895 NB; M082941 NB; L060140 EB; N323 EB; N4250 EB; R-VA053SC02266EB; 050-US-0031W -000,,4530,91.5,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Begin_MP,Begin_MP,esriFieldTypeSingle,0; 4.13; 1.02; 20.012; 0.622; 0.642; 67.422; 0.528; 0.719; 6.081; 138.099; 18.305; 107.999; 2.52; 11.53; 0.002; 5.406; 10.18; 1.147; 2.767,"MIN: -0.0, MAX: 492.213, AVG: 11.259",3082,96.3,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
End_MP,End_MP,esriFieldTypeSingle,7.415; 4.13; 23.216; 7.016; 1.02; 0.699; 21.209; 0; 0.622; 0.528; 1.205; 0.651; 1.147; 3.398; 18.305; 1.173; 2.209; 11.168; 2.767; 5.986,"MIN: -0.0, MAX: 492.28, AVG: 12.579",3650,96.3,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
AADBT,AADBT,esriFieldTypeSmallInteger,0; 30972; 31210; 8064; 687; 524; 6999; 2345; 31396; 5671; 3435; 4955; 19611; 12309; 13514; 5694; 25061; 4251; 15326; 6172,"MIN: 0.0, MAX: 32605.0, AVG: 4776.56",467,98.4,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
AADPT,AADPT,esriFieldTypeSmallInteger,0; 9747; 19826; 3913; 1257; 4506; 14015; 3226; 7849; 6736; 8845; 2800; 547; 13113; 1804; 401; 2823; 1065; 192; 4815,"MIN: 0.0, MAX: 32446.0, AVG: 5621.873",1744,96.6,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Status,Status,esriFieldTypeString,PLO; COMPLETE; CONC; Closed; Planned; EXIST; REMOVED; Existing; Good; UC; STATE; Proposed; RETIRED; PLT; PLF; RECOMM; NONE; UNBUILT; Fair,,34,75.2,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Proposed,Proposed,esriFieldTypeString,,,0,100.0,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Data_Source,Data_Source,esriFieldTypeString,"City of Fitchburg Staff (Balke & Dorn) email, 1.13.20; MapMyFitness.com/Chattanooga Ride; Ortho 2015; Middleton Comp Plan (11/2020); McFarland Staff (Tim Stieves) email, 12/2/2022.; TX; David Knudsen site visit 11/25/09, north side only; Sun Prairie City Staff (P. Gritzmacher) email 3.13.20.; http://www.mapmyride.com/routes/view/385433770; google; Odana Area Plan 2021; Tom Wilson, Waunakee; STBG Autumn Ridge application, 2021; 2020-2024 TAP Application; http://www.mapmyride.com/us/madison-al/leg-1-dismals-canyon-tour-route-60632420; http://www.mtbproject.com/; Traffic Engineering 2014; Opitz 2016; VDOT; http://www.bikely.com/maps/bike-path/Huntsville-AL-Anniston-AL; Brown Twp",,806,2.7,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Source_Url,Source_Url,esriFieldTypeString,Chisago Co; Mn/DOT Bike Map Book; Albertville; Buffalo; City of Wayzata; https://fcgov.hub.arcgis.com/datasets/trails; http://www.willimanticriver.org/recreation/pg_park_williriver-trail.html; Plymouth; City of Rockford; Ramsey County; Robbinsdale; https://data.bellevuewa.gov/datasets/cobgis::bicycle-facilities/about; http://www.ct.gov/dot/lib/dot/documents/dbikes/088.pdf; Minneapolis; Cottage Grove; Howard Lake; https://drive.google.com/drive/folders/0BywpLYbf16GWV1dkcEdDVU14cG8?resourcekey=0-oXkavIFPFIHUQ-W0xs1Oog; Chanhassen; https://maps.vtrans.vermont.gov/arcgis/rest/services/PPID/BikeFacilities/FeatureServer; Monticello,,111,0.0,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Comments,Comments,esriFieldTypeString,"Description:The Big Flats Rail Trail is a multi-use trail constructed on an former railroad track bed.  The trail can be acessed from Kahler Road South and runs both east and west.  All users are free to bicycle, walk or run the trail.  There is also a parking area Highway:Off Road; Description:BMTS Bike Route 2, is a signed ""on road"" local bike route, one of seven in the Binghamton Urban Area.  It is located in the Towns of Conklin, Vestal,and Owego,as well the City of Binghamton, and is oriented in a East-West direction.  It is characterized Highway:Shared Roadway; Status: No route change, ROUTE1: 40001924; Restrict parking and stripe 5' lanes and 11' trave; Stonecliff Parkland; Suggested by R Webber 2/19/15; RIM_SIDE_OF_ROAD:2-Right side, Bike_Route_Name:, From_Street:8th St Ne, To_Street:9th St NE; RIM_SIDE_OF_ROAD:5-Left and Right sides, Bike_Route_Name:, From_Street:South Ave, To_Street:Maryland Ave; Arterial:; Part of CMAP’s Regional Greenways and Trails Plan (RGTP), 2016 Update. The status of trails (existing, planned, future, etc.), has been updated to reflect lettings through November, 2023. Locations for ""Proposed/Planned"" facilities are highly conceptual and will require further feasibility study.; From:NORTHWOOD MIDBLOCK CROSSING, To:STATE ROUTE 28, Class:1; From:STATE ROUTE 28, To:DOLLY VARDEN AVE, Class:PED; Bike Facility, COMMENT:Advisory Bike Lanes; ADT:37000, Bike_Facility_Type:Shared Use Path; ADT:1300, Bike_Facility_Type:; RIM_SIDE_OF_ROAD:5-Left and Right sides, Bike_Route_Name:, From_Street:E South Blvd, To_Street:E Wythe St; Cncts to Seventh St via Mojave Dr path; Est cost in Plan, actual 8700 for listed 0.58mi; Linear trail.  Wickes Park; TYPE: Shared Lane Marking",,4771,47.7,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Last_Update,Last_Update,esriFieldTypeString,20240319200209.89700; 20140702; 20180807; 20030623; 20240513153138.43000; 20190926; 20131003; 20131103; 20190111; 20150813112457; 20240325170322.40300; 20210513; 20240327173153.17800; 20230613200047.41500; 20230613203036.01600; 20240223223131.00400; 20110104; 20190326; 07-09-2023; 20220119,,894,52.2,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Debug_NumParts,Debug_NumParts,esriFieldTypeInteger,23; 46; 69; 161; 29; 201; 9; 15; 181; 3; 52; 72; 189; 32; 26; 12; 35; 6; 55; 633,"MIN: 1.0, MAX: 633.0, AVG: 1.308",91,14.5,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Debug_HasPath,Debug_HasPath,esriFieldTypeString,Yes,,1,100.0,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
Debug_HasArc,Debug_HasArc,esriFieldTypeString,Yes,,1,100.0,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
OBJECTID,OBJECTID,esriFieldTypeOID,140042; 142664; 144755; 139886; 143765; 3200; 2290; 143094; 3269; 1683; 142685; 85576; 3643; 2406; 2329; 141484; 144545; 2296; 1681; 3194,,177055,0.0,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
SHAPE__Length,SHAPE__Length,esriFieldTypeDouble,0.001; 0.001; 0.001; 0.002; 0.002; 0.002; 0.002; 0.002; 0.002; 0.002; 0.002; 0.002; 0.003; 0.003; 0.003; 0.003; 0.003; 0.003; 0.003; 0.003,"MIN: 0.001, MAX: 5953107.405, AVG: 1777.595",165404,0.0,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
OBJECTID,OBJECTID,esriFieldTypeOID,1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 20,,1494,0.0,,Utah Ped Volumes,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,pedestrian
SIGNAL,SIGNAL,esriFieldTypeInteger,1001; 1002; 1003; 1009; 1010; 1011; 1012; 1013; 1014; 1015; 1016; 1017; 1018; 1019; 1020; 1021; 1022; 1024; 1025; 1026,"MIN: 1001.0, MAX: 8833.0, AVG: 5723.817",1494,0.0,,Utah Ped Volumes,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,pedestrian
TYPE,TYPE,esriFieldTypeString,Signal,,1,0.0,,Utah Ped Volumes,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,pedestrian
CITY,CITY,esriFieldTypeString,Alpine; American Fork; American Fork/Pleasant Grove; Bluffdale; Bountiful; Bountiful/West Bountiful; Cedar Hills/Highland; Centerville; Centerville/Bountiful; Clearfield; Clearfield/Sunset; Clearfield/Syracuse; Clinton; Clinton/West Point; Cottonwood Heights; Cottonwood Heights/Holladay; Cottonwood Heights/Sandy; Draper; Draper/Bluffdale; Draper/Sandy,,135,0.0,,Utah Ped Volumes,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,pedestrian
LAT,LAT,esriFieldTypeDouble,37.051; 37.056; 37.059; 37.066; 37.074; 37.076; 37.077; 37.077; 37.079; 37.081; 37.081; 37.083; 37.084; 37.084; 37.086; 37.088; 37.092; 37.092; 37.096; 37.096,"MIN: 37.052, MAX: 41.923, AVG: 40.533",1488,0.0,,Utah Ped Volumes,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,pedestrian
LONG,LONG,esriFieldTypeDouble,-113.660; -113.638; -113.635; -113.623; -113.621; -113.619; -113.616; -113.602; -113.602; -113.597; -113.596; -113.595; -113.593; -113.593; -113.591; -113.589; -113.588; -113.586; -113.586; -113.584,"MIN: -113.661, MAX: -111.598, AVG: -111.971",1493,0.0,,Utah Ped Volumes,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,pedestrian
AAD,AAD,esriFieldTypeDouble,1.079; 1.218; 1.364; 1.504; 1.524; 1.663; 1.853; 1.893; 2.109; 2.124; 2.506; 2.735; 2.898; 3.140; 3.241; 3.300; 3.357; 3.412; 3.527; 3.622,"MIN: 1.08, MAX: 6737.222, AVG: 267.277",1494,0.0,,Utah Ped Volumes,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,pedestrian
OBJECTID,OBJECTID,esriFieldTypeOID,26735; 27639; 4291; 12383; 14282; 16287; 16157; 7073; 4408; 5920; 630; 16319; 12566; 8068; 12559; 10111; 28734; 4366; 16303; 16100,,47562,0.0,,Utah Trails and Pathways,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,both
PrimaryName,PrimaryName,esriFieldTypeString,Leeds Creek Kiln; 30891; Paunsaugunt ATV; Three Peaks R & Pp West; North Creek; Trail 3633; Birch Canyon; Red Butte Creek Trail Shared Use Path; Hwy 111; Pond Road; Link; Nowhere Elks; Uop Access; Box Canyon ATV; BST Proposed; Kyhv Peak DH; Mt Timpanogos Winter Spur A; Maple Hollow South Trail Connector; Bunny Bradley; Cycle Park Trail,,7199,35.3,,Utah Trails and Pathways,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,both
ID,ID,esriFieldTypeString,OV182384; OV244251; OV486546; OV481179; OV481388; OV483957; OV403853; OV487220; OV10750; OV481960; OV405076; OV483109; OV444315; OV381156; OV38404; OV44941; OV391980; OV77116; 67000-146; OV406358,,13779,37.9,,Utah Trails and Pathways,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,both
Status,Status,esriFieldTypeString,CLOSED; EXISTING; PROPOSED,,3,0.0,,Utah Trails and Pathways,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,both
DesignatedUses,DesignatedUses,esriFieldTypeString,Multi Use Pathway; Multiuse; Bike; Pedestrian; Bicycle,,6,10.9,,Utah Trails and Pathways,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,both
SurfaceType,SurfaceType,esriFieldTypeString,Link; TBD; Dirt; P; Asphalt; cc; Gravel; Unpaved; c; Paved,,11,36.9,,Utah Trails and Pathways,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,both
Class,Class,esriFieldTypeString,Link; Steps; Sidewalk; Trail; Path; Grade Separated Crossing; c,,8,38.8,,Utah Trails and Pathways,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,both
CartoCode,CartoCode,esriFieldTypeString,"4 - Road-concurrent; 4 - Biking Only; 1 - Hiking Only; 3 - Paved Shared Path; 3 - Paved Shared Use; 5 - Biking Only; 6 - Equestrian Primary; 8 - Bridge, Tunnel; 7 - Steps; 2 - Hiking and Biking Allowed; 9 - Link; 3 - Shared Use Path",,12,0.5,,Utah Trails and Pathways,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,both
OtherRestrictions,OtherRestrictions,esriFieldTypeString,Bikes Uphill Only; Bikes Downhill Only; Known Private Access,,4,98.7,,Utah Trails and Pathways,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,both
HorseAllowed,HorseAllowed,esriFieldTypeString,Yes; Y,,3,96.7,,Utah Trails and Pathways,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,both
MotorizedAllowed,MotorizedAllowed,esriFieldTypeString,Yes; Y; No,,4,93.6,,Utah Trails and Pathways,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,both
HikeDifficulty,HikeDifficulty,esriFieldTypeString,Intermedi*; DIFFICULT; Beginner; Intermediate,,5,78.7,,Utah Trails and Pathways,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,both
BikeDifficulty,BikeDifficulty,esriFieldTypeString,Expert; Advanced; Intermedi*; Beginner; Intermediate,,6,83.0,,Utah Trails and Pathways,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,both
ADAAccessible,ADAAccessible,esriFieldTypeString,Yes,,2,98.6,,Utah Trails and Pathways,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,both
OwnerSteward,OwnerSteward,esriFieldTypeString,BLM/Dixie NF; HYRUM; HEBER; BLM/SITLA; Sorenson; BLM/Private; USFS; State Parks; State; SITLA; State Parks/Private; UNKNOWN; COUNTY; BLM; BLM; LOGAN; City; MIDWAY CITY,,41,95.6,,Utah Trails and Pathways,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,both
County,County,esriFieldTypeString,SALT LAKE; DAVIS; SANPETE; BOX ELDER; MILLARD; KANE; TOOELE; SEVIER; BEAVER; GRAND; SUMMIT; WEBER; CARBON; EMERY; MORGAN; IRON; PIUTE; CACHE; UINTAH,,29,10.0,,Utah Trails and Pathways,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,both
RecreationArea,RecreationArea,esriFieldTypeString,Red Mountain; Sand Mountain; CORNER CANYON; South Hills; White Reef; Grapevine; Web Hill; Middleton; Zion National Park; Santa Clara - Land Hill ACEC; Red Cliffs Recreation Area; Wire Mesa; Little Creek Mesa; Quail Creek Overlook; Middleton Wash; Red Fleet; Sandstone Mountain; Zion National Park; Dutch Hollow,,40,96.9,,Utah Trails and Pathways,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,both
SystemName,SystemName,esriFieldTypeString,Cedar Canyon Parkway; 300 West Pathway; PRIVATE - VICTORY RANCH; Syracuse Trail; Ogden River Parkway; Cedar Hills Parkway; Mountain View Corridor; East Bench Trail; Green Valley; KearnsMagna_Prop; Salem Canal Trail; Orem 800 N Trail; Murdock Canal Trail; Provo River Pkwy; US-6 Trail; College Connector Trail; Regional; Lindon Heritage Trail; Porter Rockwell/Lehi Rail Trail,,55,95.0,,Utah Trails and Pathways,https://uplan.maps.arcgis.com/apps/webappviewer/index.html?id=4fa51e538c29471594068d95161ff327,both
